UID,From Bus,From Name,To Bus,To Name,Circuit,Status,Branch Device Type,Xfrmr,R,X,B,Cont Rating,Lim MVA B,Lim MVA C
4193,120447,PEARSALL 6 1,120453,PEARSALL 6 7,1,Closed,Transformer,YES,0.00065,0.04323,0,254.699993,254.699993,254.699993
4194,260088,ALVARADO 1 1,150161,KEENE 1 1,1,Closed,Line,NO,0.00319,0.01653,0.02237,254.699993,254.699993,254.699993
4195,111409,ORCHARD 2 1,111410,ORCHARD 2 2,1,Closed,Transformer,YES,0.00146,0.04385,0,254.80001,254.80001,254.80001
4196,230173,MARQUEZ 1 1,230167,FRANKLIN 2 1,1,Closed,Line,NO,0.00503,0.03095,0.02399,254.80001,254.80001,254.80001
4197,150406,GRANBURY 7 1,150405,GRANBURY 6 1,1,Closed,Line,NO,0.00172,0.01181,0.00761,254.80001,254.80001,254.80001
4198,120157,FREDERICKSBURG 8 1,120078,FREDERICKSBURG 2 1,1,Closed,Line,NO,0.00433,0.01356,0.01336,254.80001,254.80001,254.80001
4199,120075,DOSS 1 1,120087,FREDERICKSBURG 5 1,1,Closed,Line,NO,0.00726,0.03947,0.01521,254.80001,254.80001,254.80001
4200,250103,HAWKINS 2 1,250234,MINEOLA 5 2,1,Closed,Line,NO,0.00878,0.05462,0.02068,254.80001,254.80001,254.80001
4201,120143,FALLS CITY 2 1,120020,FALLS CITY 1 1,1,Closed,Line,NO,0.00865,0.03512,0.0114,254.999995,254.999995,254.999995
4202,220113,BIG SPRING 6 1,220129,BIG SPRING 8 2,1,Closed,Line,NO,0.00124,0.00757,0.01149,254.999995,254.999995,254.999995
4203,180144,BRUNI 4 1,180133,BRUNI 2 2,1,Closed,Line,NO,0.00269,0.01649,0.01215,254.999995,254.999995,254.999995
4204,180081,MIRANDO CITY 3 1,180130,MIRANDO CITY 7 2,1,Closed,Line,NO,0.00672,0.03881,0.01077,254.999995,254.999995,254.999995
4205,170029,LONE OAK 2 1,250032,LONE OAK 5 1,1,Closed,Line,NO,0.00433,0.0203,0.0178,254.999995,254.999995,254.999995
4206,110318,BELLAIRE 4 2,110317,BELLAIRE 4 1,1,Closed,Transformer,YES,0.00163,0.05496,0,255.100012,255.100012,255.100012
4207,270040,SCHULENBURG 7 1,270091,SHINER 4 1,1,Closed,Line,NO,0.0133,0.08887,0.02824,255.100012,255.100012,255.100012
4208,190018,PANHANDLE 1 1,190017,AMARILLO 5 1,1,Closed,Line,NO,0.00761,0.04622,0.01395,255.299997,255.299997,255.299997
4209,110808,RICHMOND 3 2,110807,RICHMOND 3 1,1,Closed,Transformer,YES,0.00176,0.04753,0,255.299997,255.299997,255.299997
4210,160041,PREMONT 1 1,160042,BEN BOLT 2 1,1,Closed,Line,NO,0.00615,0.03883,0.04227,255.299997,255.299997,255.299997
4211,230066,BELLVILLE 4 1,230056,BELLVILLE 3 1,1,Closed,Line,NO,0.00587,0.0251,0.01238,255.39999,255.39999,255.39999
4212,140010,MC DADE 1 1,140028,THRALL 1 1,1,Closed,Line,NO,0.0048,0.03008,0.00918,255.39999,255.39999,255.39999
4213,150117,SEYMOUR 1 1,150548,SEYMOUR 4 1,1,Closed,Line,NO,0.0058,0.03304,0.00591,255.39999,255.39999,255.39999
4214,270036,HARWOOD 1 1,270061,HARWOOD 2 1,1,Closed,Line,NO,0.00492,0.03133,0.0075,255.39999,255.39999,255.39999
4215,250182,GRAPELAND 2 1,250296,GRAPELAND 5 1,1,Closed,Line,NO,0.00465,0.03647,0.01741,255.39999,255.39999,255.39999
4216,130341,CRANDALL 1 1,170514,TERRELL 10 1,1,Closed,Line,NO,0.00568,0.0262,0.03638,255.500007,255.500007,255.500007
4217,150417,BRIDGEPORT 2 1,150032,PARADISE 4 1,1,Closed,Line,NO,0.00411,0.01807,0.01342,255.500007,255.500007,255.500007
4218,160128,LA SALLE 1 1,160119,PORT LAVACA 2 1,1,Closed,Line,NO,0.00477,0.03097,0.02488,255.500007,255.500007,255.500007
4219,150086,PALO PINTO 1 1,150061,GRAFORD 2 1,1,Closed,Line,NO,0.00973,0.03781,0.0172,255.599999,255.599999,255.599999
4220,120029,YANCEY 2 1,120068,BATESVILLE 3 1,1,Closed,Line,NO,0.00989,0.04125,0.02041,255.599999,255.599999,255.599999
4221,190018,PANHANDLE 1 1,190023,PANHANDLE 3 1,1,Closed,Line,NO,0.00654,0.04914,0.01467,255.599999,255.599999,255.599999
4222,120494,SOMERSET 3 1,120496,SOMERSET 3 3,1,Closed,Transformer,YES,0.00119,0.05935,0,255.599999,255.599999,255.599999
4223,111053,SPRING 25 1,110828,SPRING 7 1,1,Closed,Line,NO,0.00253,0.01943,0.00564,255.599999,255.599999,255.599999
4224,160060,CORPUS CHRISTI 5 1,160058,CORPUS CHRISTI 4 1,1,Closed,Line,NO,0.00573,0.0353,0.01811,255.599999,255.599999,255.599999
4225,230278,BREMOND 4 2,230149,BREMOND 1 1,1,Closed,Line,NO,0.00115,0.00726,0.00279,255.599999,255.599999,255.599999
4226,170044,GORDONVILLE 1 1,170471,POTTSBORO 1 1,1,Closed,Line,NO,0.0012,0.00688,0.00242,255.699992,255.699992,255.699992
4227,240139,WINGATE 2 1,240229,MARYNEAL 3 1,1,Closed,Line,NO,0.00634,0.04571,0.05881,255.699992,255.699992,255.699992
4228,160119,PORT LAVACA 2 1,160167,PORT LAVACA 5 1,1,Closed,Line,NO,0.00218,0.01279,0.00402,255.699992,255.699992,255.699992
4229,150024,PARADISE 3 1,150022,PARADISE 1 1,1,Closed,Line,NO,0.00237,0.01187,0.00965,255.699992,255.699992,255.699992
4230,230247,BREMOND 3 1,230149,BREMOND 1 1,1,Closed,Line,NO,0.0025,0.01612,0.00794,255.800009,255.800009,255.800009
4231,210287,LOMETA 5 1,210025,LOMETA 1 1,1,Closed,Line,NO,0.00277,0.01592,0.04275,255.800009,255.800009,255.800009
4232,190026,WHEELER 1 1,190029,SHAMROCK 1 1,1,Closed,Line,NO,0.01103,0.06219,0.02384,255.800009,255.800009,255.800009
4233,150203,FORT WORTH 3 2,150202,FORT WORTH 3 1,1,Closed,Transformer,YES,0.00168,0.05407,0,255.800009,255.800009,255.800009
4234,160196,NURSERY 3 1,160201,NURSERY 3 6,1,Closed,Transformer,YES,0.00112,0.0658,0,255.900002,255.900002,255.900002
4235,250179,LATEXO 1 1,250300,LATEXO 4 1,1,Closed,Line,NO,0.00092,0.00564,0.00241,255.900002,255.900002,255.900002
4236,120180,CASTROVILLE 2 1,120032,RIO MEDINA 2 2,1,Closed,Line,NO,0.00283,0.01856,0.00797,255.999994,255.999994,255.999994
4237,120125,TARPLEY 2 1,120105,VANDERPOOL 1 1,1,Closed,Line,NO,0.00575,0.03014,0.02381,255.999994,255.999994,255.999994
4238,250247,FLINT 3 1,250028,CHANDLER 1 1,1,Closed,Line,NO,0.00476,0.02133,0.01968,255.999994,255.999994,255.999994
4239,240156,BUFFALO GAP 3 1,240155,BUFFALO GAP 2 1,1,Closed,Line,NO,0.0042,0.02212,0.00801,256.100011,256.100011,256.100011
4240,250244,CHANDLER 3 1,250247,FLINT 3 1,1,Closed,Line,NO,0.00273,0.01326,0.0325,256.200004,256.200004,256.200004
4241,140026,SMITHVILLE 3 1,230014,LINCOLN 2 1,1,Closed,Line,NO,0.00866,0.03152,0.12571,256.200004,256.200004,256.200004
4242,170015,COMMERCE 1 1,170021,COMMERCE 2 1,1,Closed,Line,NO,0.00253,0.01891,0.01986,256.200004,256.200004,256.200004
4243,120133,SUTHERLAND SPRINGS 1 1,120197,FLORESVILLE 3 1,1,Closed,Line,NO,0.00361,0.02295,0.01738,256.200004,256.200004,256.200004
4244,150088,STRAWN 3 1,150093,STRAWN 4 1,1,Closed,Line,NO,0.00378,0.01933,0.01101,256.200004,256.200004,256.200004
4245,200069,ENCINO 2 1,200057,HARGILL 1 1,1,Closed,Line,NO,0.01218,0.07335,0.0182,256.299996,256.299996,256.299996
4246,111046,CYPRESS 51 2,111045,CYPRESS 51 1,1,Closed,Transformer,YES,0.00147,0.04845,0,256.299996,256.299996,256.299996
4247,260182,HURST 9 2,260181,HURST 9 1,1,Closed,Transformer,YES,0.00091,0.02364,0,256.299996,256.299996,256.299996
4248,260114,LAKE DALLAS 5 2,260113,LAKE DALLAS 5 1,1,Closed,Transformer,YES,0.00155,0.04802,0,256.299996,256.299996,256.299996
4249,230209,BRYAN 3 1,230219,BRYAN 6 1,1,Closed,Line,NO,0.00228,0.01413,0.00922,256.399989,256.399989,256.399989
4250,230138,CAMERON 3 1,230123,MILANO 2 1,1,Closed,Line,NO,0.00943,0.04711,0.01013,256.399989,256.399989,256.399989
4251,220004,SALT FLAT 1 1,220014,PECOS 2 1,1,Closed,Line,NO,0.03702,0.21718,0.06421,256.399989,256.399989,256.399989
4252,210055,BRIGGS 2 1,210288,KEMPNER 5 1,1,Closed,Line,NO,0.01106,0.0448,0.02791,256.399989,256.399989,256.399989
4253,111150,STAFFORD 18 1,110914,STAFFORD 15 1,1,Closed,Line,NO,0.00092,0.00467,0.00937,256.399989,256.399989,256.399989
4254,230226,COLLEGE STATION 6 1,230132,BRYAN 1 1,1,Closed,Line,NO,0.00192,0.01177,0.01192,256.500006,256.500006,256.500006
4255,250110,FAIRFIELD 1 1,250297,STREETMAN 1 1,1,Closed,Line,NO,0.00418,0.02209,0.02467,256.599998,256.599998,256.599998
4256,110077,DANEVANG 2 1,110125,LANE CITY 2 1,1,Closed,Line,NO,0.00534,0.04807,0.02563,256.599998,256.599998,256.599998
4257,130075,BALCH SPRINGS 4 2,130074,BALCH SPRINGS 4 1,1,Closed,Transformer,YES,0.0018,0.05011,0,256.599998,256.599998,256.599998
4258,130036,BALCH SPRINGS 1 2,130035,BALCH SPRINGS 1 1,1,Closed,Transformer,YES,0.00153,0.04985,0,256.599998,256.599998,256.599998
4259,170482,DENISON 7 1,170067,COLBERT 1 1,1,Closed,Line,NO,0.00087,0.00518,0.01708,256.599998,256.599998,256.599998
4260,160084,BERCLAIR 1 1,160078,TULETA 1 1,1,Closed,Line,NO,0.00529,0.02757,0.02079,256.599998,256.599998,256.599998
4261,130335,DAWSON 2 1,260188,HUBBARD 2 1,1,Closed,Line,NO,0.00393,0.0263,0.01124,256.599998,256.599998,256.599998
4262,250183,GRAPELAND 3 1,250182,GRAPELAND 2 1,1,Closed,Line,NO,0.00335,0.02084,0.02784,256.699991,256.699991,256.699991
4263,190086,AMARILLO 13 1,190101,AMARILLO 24 1,1,Closed,Line,NO,0.00176,0.01223,0.00533,256.699991,256.699991,256.699991
4264,250091,SCROGGINS 1 1,250093,WINNSBORO 3 1,1,Closed,Line,NO,0.00294,0.02064,0.0698,256.800008,256.800008,256.800008
4265,180014,LAREDO 9 2,180052,ENCINAL 1 1,1,Closed,Line,NO,0.00817,0.05127,0.02445,256.800008,256.800008,256.800008
4266,110905,BELLAIRE 21 2,110904,BELLAIRE 21 1,1,Closed,Transformer,YES,0.00116,0.0363,0,256.800008,256.800008,256.800008
4267,250010,BEN WHEELER 1 1,250236,VAN 2 1,1,Closed,Line,NO,0.00523,0.03071,0.00612,256.800008,256.800008,256.800008
4268,120134,STOCKDALE 1 1,120130,LA VERNIA 1 1,1,Closed,Line,NO,0.00605,0.03339,0.02136,256.800008,256.800008,256.800008
4269,220051,MIDKIFF 2 1,240114,STERLING CITY 1 1,1,Closed,Line,NO,0.04274,0.21919,0.05246,256.900001,256.900001,256.900001
4270,210285,KEMPNER 4 1,210290,KEMPNER 6 1,1,Closed,Line,NO,0.00111,0.0067,0.00478,256.900001,256.900001,256.900001
4271,250026,BEN WHEELER 3 1,250255,MURCHISON 3 1,1,Closed,Line,NO,0.00072,0.00501,0.00278,256.900001,256.900001,256.900001
4272,150088,STRAWN 3 1,150386,MINGUS 3 1,1,Closed,Line,NO,0.00356,0.01978,0.00641,256.900001,256.900001,256.900001
4273,170051,TIOGA 1 1,170467,VAN ALSTYNE 2 1,1,Closed,Line,NO,0.00725,0.04883,0.02131,256.900001,256.900001,256.900001
4274,160084,BERCLAIR 1 1,160087,GOLIAD 4 1,1,Closed,Line,NO,0.00765,0.03983,0.01504,256.900001,256.900001,256.900001
4275,110793,HOUSTON 34 1,110790,HOUSTON 32 1,1,Closed,Line,NO,0.0011,0.00684,0.00453,256.900001,256.900001,256.900001
4276,220043,MIDKIFF 1 1,220051,MIDKIFF 2 1,1,Closed,Line,NO,0.00578,0.04165,0.01469,256.999993,256.999993,256.999993
4277,111407,WALLIS 2 1,111408,WALLIS 2 2,1,Closed,Transformer,YES,0.00163,0.04045,0,256.999993,256.999993,256.999993
4278,230171,LEONA 2 1,230114,LEONA 1 1,1,Closed,Line,NO,0.0055,0.03099,0.0124,256.999993,256.999993,256.999993
4279,230059,CAT SPRING 2 1,230058,CAT SPRING 1 1,1,Closed,Line,NO,0.00311,0.02081,0.03285,256.999993,256.999993,256.999993
4280,110291,HITCHCOCK 3 1,110897,GALVESTON 4 1,1,Closed,Line,NO,0.00659,0.04328,0.042,256.999993,256.999993,256.999993
4281,250068,DIBOLL 2 1,250279,DIBOLL 3 1,1,Closed,Line,NO,0.00256,0.01604,0.0061,256.999993,256.999993,256.999993
4282,190044,JAYTON 1 1,190048,ROTAN 1 1,1,Closed,Line,NO,0.01869,0.11464,0.04412,256.999993,256.999993,256.999993
4283,130303,FERRIS 2 1,130014,WILMER 1 1,1,Closed,Line,NO,0.00178,0.00917,0.0049,256.999993,256.999993,256.999993
4284,170052,HOWE 1 1,170053,SHERMAN 1 1,1,Closed,Line,NO,0.00716,0.04546,0.02161,256.999993,256.999993,256.999993
4285,110405,BAYTOWN 7 2,110404,BAYTOWN 7 1,1,Closed,Transformer,YES,0.00168,0.04195,0,256.999993,256.999993,256.999993
4286,110947,ROSENBERG 5 1,110735,NEEDVILLE 3 1,1,Closed,Line,NO,0.00536,0.02222,0.011,256.999993,256.999993,256.999993
4287,120020,FALLS CITY 1 1,120131,ADKINS 1 1,1,Closed,Line,NO,0.02143,0.09665,0.0471,256.999993,256.999993,256.999993
4288,250061,HUNTINGTON 1 1,250062,HUNTINGTON 2 1,1,Closed,Line,NO,0.00428,0.02357,0.0259,256.999993,256.999993,256.999993
4289,120046,BATESVILLE 2 1,120068,BATESVILLE 3 1,1,Closed,Line,NO,0.00672,0.03266,0.0244,256.999993,256.999993,256.999993
4290,200089,EDCOUCH 2 1,200146,RAYMONDVILLE 3 1,1,Closed,Line,NO,0.00386,0.01564,0.04801,257.10001,257.10001,257.10001
4291,250138,ARP 4 1,250123,ARP 2 1,1,Closed,Line,NO,0.00555,0.02794,0.01336,257.10001,257.10001,257.10001
4292,240306,EDEN 2 2,240021,FORT MC KAVETT 2 1,1,Closed,Line,NO,0.00565,0.04119,0.02046,257.10001,257.10001,257.10001
4293,110097,ELMATON 2 1,110100,ELMATON 2 4,1,Closed,Transformer,YES,0.00153,0.0464,0,257.10001,257.10001,257.10001
4294,250281,LUFKIN 6 1,250060,LUFKIN 4 1,1,Closed,Line,NO,0.00095,0.00546,0.00192,257.10001,257.10001,257.10001
4295,220227,LAMESA 2 1,220061,LAMESA 1 1,1,Closed,Line,NO,0.00145,0.00867,0.00594,257.200003,257.200003,257.200003
4296,240143,SANTA ANNA 1 1,240191,BANGS 3 1,1,Closed,Line,NO,0.00393,0.02433,0.03811,257.200003,257.200003,257.200003
4297,220018,FORT STOCKTON 2 1,220194,FORT STOCKTON 3 1,1,Closed,Line,NO,0.01376,0.07206,0.04373,257.200003,257.200003,257.200003
4298,250102,COOKVILLE 3 1,250160,AVERY 1 1,1,Closed,Line,NO,0.0091,0.04658,0.05073,257.200003,257.200003,257.200003
4299,120160,INGRAM 6 1,120161,KERRVILLE 7 1,1,Closed,Line,NO,0.00406,0.02919,0.00621,257.200003,257.200003,257.200003
4300,110001,EDNA 1 1,230292,ROCK ISLAND 2 1,1,Closed,Line,NO,0.01094,0.05109,0.07783,257.200003,257.200003,257.200003
4301,111375,MONT BELVIEU 5 1,111376,MONT BELVIEU 5 2,1,Closed,Transformer,YES,0.00229,0.06099,0,257.299995,257.299995,257.299995
4302,210067,ZEPHYR 1 1,210099,ZEPHYR 2 1,1,Closed,Line,NO,0.00471,0.03327,0.01306,257.299995,257.299995,257.299995
4303,180012,LAREDO 8 1,180020,LAREDO 15 1,1,Closed,Line,NO,0.00235,0.01054,0.00288,257.299995,257.299995,257.299995
4304,130014,WILMER 1 1,130368,FERRIS 3 2,1,Closed,Line,NO,0.00231,0.01598,0.00346,257.299995,257.299995,257.299995
4305,270062,LULING 2 1,270191,MC QUEENEY 6 1,1,Closed,Line,NO,0.00735,0.04078,0.07848,257.299995,257.299995,257.299995
4306,200113,BROWNSVILLE 11 1,200115,BROWNSVILLE 12 1,1,Closed,Line,NO,0.00157,0.00746,0.00351,257.399988,257.399988,257.399988
4307,190096,AMARILLO 19 1,190102,AMARILLO 25 1,1,Closed,Line,NO,0.00058,0.00326,0.00457,257.399988,257.399988,257.399988
4308,260008,MALONE 1 1,260011,LEROY 1 1,1,Closed,Line,NO,0.00639,0.03943,0.01477,257.399988,257.399988,257.399988
4309,130335,DAWSON 2 1,260018,FROST 1 1,1,Closed,Line,NO,0.00306,0.01504,0.02993,257.399988,257.399988,257.399988
4310,250110,FAIRFIELD 1 1,250170,TENNESSEE COLONY 1 1,1,Closed,Line,NO,0.00495,0.02913,0.05867,257.399988,257.399988,257.399988
4311,111004,BELLAIRE 34 1,110992,BELLAIRE 26 1,1,Closed,Line,NO,0.00137,0.00864,0.0086,257.500005,257.500005,257.500005
4312,250157,CLARKSVILLE 3 1,250165,AVERY 3 1,1,Closed,Line,NO,0.0036,0.01729,0.04096,257.500005,257.500005,257.500005
4313,150239,NORTH RICHLAND HILLS 9 1,260145,COLLEYVILLE 3 1,1,Closed,Line,NO,0.00221,0.0117,0.00532,257.500005,257.500005,257.500005
4314,260064,MANSFIELD 1 1,260133,LILLIAN 4 1,1,Closed,Line,NO,0.0032,0.02218,0.00842,257.500005,257.500005,257.500005
4315,180099,ROMA 3 1,180136,LOPENO 3 2,1,Closed,Line,NO,0.0047,0.03076,0.01237,257.599998,257.599998,257.599998
4316,120063,WHITSETT 1 1,120466,CHRISTINE 4 1,1,Closed,Line,NO,0.00598,0.0247,0.01036,257.69999,257.69999,257.69999
4317,170051,TIOGA 1 1,170049,COLLINSVILLE 2 1,1,Closed,Line,NO,0.00841,0.04963,0.01385,257.69999,257.69999,257.69999
4318,270094,GONZALES 5 1,270020,GONZALES 2 1,1,Closed,Line,NO,0.00468,0.02711,0.01687,257.69999,257.69999,257.69999
4319,230175,REAGAN 2 1,230296,MARLIN 3 1,1,Closed,Line,NO,0.00384,0.01941,0.00902,257.800007,257.800007,257.800007
4320,120062,CHARLOTTE 3 1,120466,CHRISTINE 4 1,1,Closed,Line,NO,0.00261,0.01591,0.12165,257.800007,257.800007,257.800007
4321,200161,SANTA ROSA 2 1,200164,SANTA ROSA 2 4,1,Closed,Transformer,YES,0.00162,0.04762,0,257.800007,257.800007,257.800007
4322,190176,ENOCHS 1 1,190200,TAHOKA 1 1,1,Closed,Line,NO,0.03775,0.16575,0.35237,257.800007,257.800007,257.800007
4323,170060,WOLFE CITY 1 1,170039,BONHAM 1 1,1,Closed,Line,NO,0.00525,0.02705,0.01966,257.800007,257.800007,257.800007
4324,230252,HUNTSVILLE 5 1,230256,HUNTSVILLE 6 1,1,Closed,Line,NO,0.00404,0.01913,0.01047,257.9,257.9,257.9
4325,250231,CHANDLER 2 1,250211,BROWNSBORO 2 1,1,Closed,Line,NO,0.00357,0.02037,0.013,257.9,257.9,257.9
4326,160086,GOLIAD 3 1,160067,GOLIAD 1 1,1,Closed,Line,NO,0.00417,0.02486,0.0121,257.9,257.9,257.9
4327,120010,KNIPPA 3 1,120007,KNIPPA 2 1,1,Closed,Line,NO,0.00773,0.047,0.02827,257.9,257.9,257.9
4328,240068,TYE 2 1,240161,DYESS AFB 6 1,1,Closed,Line,NO,0.00353,0.0196,0.04292,257.999992,257.999992,257.999992
4329,180050,BIG WELLS 1 1,120071,DILLEY 4 1,1,Closed,Line,NO,0.02131,0.10376,0.02478,257.999992,257.999992,257.999992
4330,110568,CEDAR LANE 3 1,110109,SWEENY 1 1,1,Closed,Line,NO,0.00258,0.0175,0.04609,257.999992,257.999992,257.999992
4331,150106,PETROLIA 1 1,150355,BURKBURNETT 2 1,1,Closed,Line,NO,0.01185,0.07108,0.0244,257.999992,257.999992,257.999992
4332,230154,MART 3 1,230179,MART 4 1,1,Closed,Line,NO,0.00597,0.02915,0.00586,258.100009,258.100009,258.100009
4333,150052,MILLSAP 1 1,150062,MINERAL WELLS 1 1,1,Closed,Line,NO,0.00687,0.03328,0.01369,258.100009,258.100009,258.100009
4334,230108,NORMANGEE 1 1,230171,LEONA 2 1,1,Closed,Line,NO,0.0037,0.02269,0.04848,258.200002,258.200002,258.200002
4335,240073,TUSCOLA 2 1,240218,TYE 3 1,1,Closed,Line,NO,0.00597,0.0344,0.02248,258.200002,258.200002,258.200002
4336,120123,MEDINA 2 1,120173,MEDINA 3 1,1,Closed,Line,NO,0.00723,0.03473,0.03198,258.200002,258.200002,258.200002
4337,130321,RED OAK 7 1,260084,CEDAR HILL 3 1,1,Closed,Line,NO,0.0082,0.05341,0.01879,258.299994,258.299994,258.299994
4338,210169,KILLEEN 2 2,210168,KILLEEN 2 1,1,Closed,Transformer,YES,0.00194,0.05636,0,258.299994,258.299994,258.299994
4339,210287,LOMETA 5 1,210026,LOMETA 2 1,1,Closed,Line,NO,0.00362,0.01309,0.00563,258.299994,258.299994,258.299994
4340,200115,BROWNSVILLE 12 1,200104,BROWNSVILLE 7 1,1,Closed,Line,NO,0.00235,0.00905,0.00291,258.299994,258.299994,258.299994
4341,170222,FRISCO 7 1,170431,LITTLE ELM 3 1,1,Closed,Line,NO,0.0032,0.0139,0.03222,258.299994,258.299994,258.299994
4342,110859,WILLIS 2 2,110858,WILLIS 2 1,1,Closed,Transformer,YES,0.00177,0.05901,0,258.299994,258.299994,258.299994
4343,110085,BAY CITY 1 1,110109,SWEENY 1 1,1,Closed,Line,NO,0.00567,0.02736,0.02138,258.299994,258.299994,258.299994
4344,250255,MURCHISON 3 1,250323,CANTON 3 1,1,Closed,Line,NO,0.01216,0.05486,0.02692,258.299994,258.299994,258.299994
4345,120040,MOORE 2 1,120073,BIGFOOT 2 1,1,Closed,Line,NO,0.00297,0.02116,0.01677,258.400011,258.400011,258.400011
4346,230144,FRANKLIN 1 1,230170,JEWETT 3 1,1,Closed,Line,NO,0.025,0.1309,0.04272,258.400011,258.400011,258.400011
4347,230037,SEALY 6 1,230040,BELLVILLE 1 1,1,Closed,Line,NO,0.0025,0.01495,0.01782,258.400011,258.400011,258.400011
4348,150143,HALTOM CITY 2 1,150226,HALTOM CITY 5 1,1,Closed,Line,NO,0.0019,0.01248,0.00878,258.400011,258.400011,258.400011
4349,210039,GATESVILLE 6 1,210040,OGLESBY 3 1,1,Closed,Line,NO,0.00455,0.02634,0.02236,258.400011,258.400011,258.400011
4350,240073,TUSCOLA 2 1,240118,WINTERS 1 1,1,Closed,Line,NO,0.00672,0.03986,0.04611,258.400011,258.400011,258.400011
4351,210039,GATESVILLE 6 1,210037,COPPERAS COVE 1 1,1,Closed,Line,NO,0.00724,0.04413,0.01938,258.500004,258.500004,258.500004
4352,180092,ROMA 1 1,180099,ROMA 3 1,1,Closed,Line,NO,0.00722,0.03539,0.01299,258.500004,258.500004,258.500004
4353,170281,RICHARDSON 8 1,170298,RICHARDSON 16 1,1,Closed,Line,NO,0.00152,0.00888,0.00543,258.500004,258.500004,258.500004
4354,130038,BALCH SPRINGS 2 2,130037,BALCH SPRINGS 2 1,1,Closed,Transformer,YES,0.0016,0.03558,0,258.500004,258.500004,258.500004
4355,130344,SCURRY 3 1,130012,SCURRY 1 1,1,Closed,Line,NO,0.00225,0.01091,0.00357,258.500004,258.500004,258.500004
4356,111403,BELLAIRE 43 1,110887,FRESNO 3 1,1,Closed,Line,NO,0.00324,0.01855,0.00629,258.500004,258.500004,258.500004
4357,120123,MEDINA 2 1,120125,TARPLEY 2 1,1,Closed,Line,NO,0.00401,0.02254,0.04283,258.599997,258.599997,258.599997
4358,250123,ARP 2 1,250122,WINONA 1 1,1,Closed,Line,NO,0.00555,0.03326,0.01136,258.599997,258.599997,258.599997
4359,240153,MERKEL 3 1,240068,TYE 2 1,1,Closed,Line,NO,0.00353,0.01747,0.0117,258.699989,258.699989,258.699989
4360,230187,PENNINGTON 1 1,230189,LOVELADY 3 1,1,Closed,Line,NO,0.00614,0.0265,0.01666,258.699989,258.699989,258.699989
4361,190080,AMARILLO 9 1,190090,CANYON 5 1,1,Closed,Line,NO,0.00299,0.01796,0.01372,258.699989,258.699989,258.699989
4362,210105,LOTT 1 1,210107,ROSEBUD 1 1,1,Closed,Line,NO,0.00531,0.03591,0.01991,258.800006,258.800006,258.800006
4363,170205,ALLEN 10 2,170204,ALLEN 10 1,1,Closed,Transformer,YES,0.00195,0.05972,0,258.800006,258.800006,258.800006
4364,130028,FERRIS 1 1,130039,WILMER 2 1,1,Closed,Line,NO,0.0053,0.03256,0.02032,258.800006,258.800006,258.800006
4365,180051,COTULLA 1 1,120062,CHARLOTTE 3 1,1,Closed,Line,NO,0.02431,0.12086,0.02341,258.800006,258.800006,258.800006
4366,150074,ALEDO 1 1,150311,NAVAL AIR STATION_ JRB 12 1,1,Closed,Line,NO,0.00723,0.04647,0.01895,258.800006,258.800006,258.800006
4367,270098,HALLETTSVILLE 7 1,270042,MOULTON 2 1,1,Closed,Line,NO,0.00185,0.01112,0.00928,258.800006,258.800006,258.800006
4368,250039,POLLOK 1 1,250339,POLLOK 4 1,1,Closed,Line,NO,0.00129,0.0091,0.04023,258.800006,258.800006,258.800006
4369,240238,NOLAN 4 2,240237,NOLAN 4 1,1,Closed,Transformer,YES,0.00019,0.01118,0,258.899999,258.899999,258.899999
4370,230251,NEW WAVERLY 7 1,230113,NEW WAVERLY 6 1,1,Closed,Line,NO,0.0029,0.01457,0.00586,258.899999,258.899999,258.899999
4371,130338,FORNEY 1 1,130340,KAUFMAN 5 1,1,Closed,Line,NO,0.00648,0.03798,0.03355,258.899999,258.899999,258.899999
4372,210026,LOMETA 2 1,210119,SAN SABA 1 1,1,Closed,Line,NO,0.00771,0.04717,0.05237,258.899999,258.899999,258.899999
4373,170296,GARLAND 13 1,170338,GARLAND 24 1,1,Closed,Line,NO,0.00261,0.01192,0.00413,258.899999,258.899999,258.899999
4374,170296,GARLAND 13 1,170183,GARLAND 7 1,1,Closed,Line,NO,0.0027,0.01409,0.01008,258.899999,258.899999,258.899999
4375,150386,MINGUS 3 1,150089,MINGUS 2 1,1,Closed,Line,NO,0.00411,0.02651,0.01324,258.999991,258.999991,258.999991
4376,210052,BEND 1 1,210122,BLUFFTON 1 1,1,Closed,Line,NO,0.00416,0.0269,0.0298,258.999991,258.999991,258.999991
4377,130008,BARRY 1 1,260018,FROST 1 1,1,Closed,Line,NO,0.00392,0.02313,0.0072,258.999991,258.999991,258.999991
4378,120063,WHITSETT 1 1,120013,CALLIHAM 1 1,1,Closed,Line,NO,0.01107,0.07778,0.02525,258.999991,258.999991,258.999991
4379,250101,MOUNT PLEASANT 1 1,250161,MOUNT PLEASANT 2 1,1,Closed,Line,NO,0.00286,0.02356,0.02042,258.999991,258.999991,258.999991
4380,150037,ROSSTON 2 1,150096,NOCONA 1 1,1,Closed,Line,NO,0.01523,0.08389,0.05225,259.100008,259.100008,259.100008
