,UID,From Bus,From Name,To Bus,To Name,Circuit,Status,Branch Device Type,Xfrmr,R,X,B,Cont Rating,Lim MVA B,Lim MVA C
4357,4358,250123,ARP_2_1,250122,WINONA_1_1,1,Closed,Line,NO,0.00555,0.033260000000000005,0.011359999999999999,258.59999700000003,258.59999700000003,258.59999700000003
4358,4359,240153,MERKEL_3_1,240068,TYE_2_1,1,Closed,Line,NO,0.0035299999999999997,0.01747,0.0117,258.699989,258.699989,258.699989
4359,4360,230187,PENNINGTON_1_1,230189,LOVELADY_3_1,1,Closed,Line,NO,0.00614,0.0265,0.016659999999999998,258.699989,258.699989,258.699989
4360,4361,190080,AMARILLO_9_1,190090,CANYON_5_1,1,Closed,Line,NO,0.00299,0.01796,0.01372,258.699989,258.699989,258.699989
4361,4362,210105,LOTT_1_1,210107,ROSEBUD_1_1,1,Closed,Line,NO,0.0053100000000000005,0.035910000000000004,0.01991,258.800006,258.800006,258.800006
4362,4363,170205,ALLEN_10_2,170204,ALLEN_10_1,1,Closed,Transformer,YES,0.00195,0.05972,0.0,258.800006,258.800006,258.800006
4363,4364,130028,FERRIS_1_1,130039,WILMER_2_1,1,Closed,Line,NO,0.0053,0.032560000000000006,0.020319999999999998,258.800006,258.800006,258.800006
4364,4365,180051,COTULLA_1_1,120062,CHARLOTTE_3_1,1,Closed,Line,NO,0.02431,0.12086,0.02341,258.800006,258.800006,258.800006
4365,4366,150074,ALEDO_1_1,150311,NAVAL_AIR_STATION__JRB_12_1,1,Closed,Line,NO,0.0072299999999999994,0.04647,0.01895,258.800006,258.800006,258.800006
4366,4367,270098,HALLETTSVILLE_7_1,270042,MOULTON_2_1,1,Closed,Line,NO,0.00185,0.01112,0.00928,258.800006,258.800006,258.800006
4367,4368,250039,POLLOK_1_1,250339,POLLOK_4_1,1,Closed,Line,NO,0.0012900000000000001,0.0091,0.04023,258.800006,258.800006,258.800006
4368,4369,240238,NOLAN_4_2,240237,NOLAN_4_1,1,Closed,Transformer,YES,0.00018999999999999998,0.011179999999999999,0.0,258.89999900000004,258.89999900000004,258.89999900000004
4369,4370,230251,NEW_WAVERLY_7_1,230113,NEW_WAVERLY_6_1,1,Closed,Line,NO,0.0029,0.01457,0.00586,258.89999900000004,258.89999900000004,258.89999900000004
4370,4371,130338,FORNEY_1_1,130340,KAUFMAN_5_1,1,Closed,Line,NO,0.00648,0.03798,0.03355,258.89999900000004,258.89999900000004,258.89999900000004
4371,4372,210026,LOMETA_2_1,210119,SAN_SABA_1_1,1,Closed,Line,NO,0.00771,0.04717,0.05237000000000001,258.89999900000004,258.89999900000004,258.89999900000004
4372,4373,170296,GARLAND_13_1,170338,GARLAND_24_1,1,Closed,Line,NO,0.0026100000000000003,0.01192,0.00413,258.89999900000004,258.89999900000004,258.89999900000004
4373,4374,170296,GARLAND_13_1,170183,GARLAND_7_1,1,Closed,Line,NO,0.0027,0.01409,0.01008,258.89999900000004,258.89999900000004,258.89999900000004
4374,4375,150386,MINGUS_3_1,150089,MINGUS_2_1,1,Closed,Line,NO,0.00411,0.026510000000000002,0.01324,258.999991,258.999991,258.999991
4375,4376,210052,BEND_1_1,210122,BLUFFTON_1_1,1,Closed,Line,NO,0.0041600000000000005,0.0269,0.0298,258.999991,258.999991,258.999991
4376,4377,130008,BARRY_1_1,260018,FROST_1_1,1,Closed,Line,NO,0.00392,0.02313,0.0072,258.999991,258.999991,258.999991
4377,4378,120063,WHITSETT_1_1,120013,CALLIHAM_1_1,1,Closed,Line,NO,0.01107,0.07778,0.02525,258.999991,258.999991,258.999991
4378,4379,250101,MOUNT_PLEASANT_1_1,250161,MOUNT_PLEASANT_2_1,1,Closed,Line,NO,0.00286,0.02356,0.020419999999999997,258.999991,258.999991,258.999991
4379,4380,150037,ROSSTON_2_1,150096,NOCONA_1_1,1,Closed,Line,NO,0.01523,0.08388999999999999,0.05225,259.100008,259.100008,259.100008
4380,4381,250007,MURCHISON_1_1,250317,ATHENS_3_1,1,Closed,Line,NO,0.0028899999999999998,0.0166,0.01796,259.100008,259.100008,259.100008
4381,4382,190083,AMARILLO_11_1,190087,AMARILLO_14_1,1,Closed,Line,NO,0.0012699999999999999,0.00674,0.0035600000000000002,259.100008,259.100008,259.100008
4382,4383,140010,MC_DADE_1_1,140013,PAIGE_1_1,1,Closed,Line,NO,0.0057799999999999995,0.029930000000000002,0.01668,259.100008,259.100008,259.100008
4383,4384,160013,ROBSTOWN_1_1,160182,SINTON_3_1,1,Closed,Line,NO,0.01535,0.08967,0.03379,259.100008,259.100008,259.100008
4384,4385,200128,MCALLEN_9_2,200131,SAN_JUAN_4_1,1,Closed,Line,NO,0.0017,0.00793,0.01207,259.200001,259.200001,259.200001
4385,4386,250092,WINFIELD_2_1,250091,SCROGGINS_1_1,1,Closed,Line,NO,0.0079,0.03058,0.0123,259.200001,259.200001,259.200001
4386,4387,250029,EDGEWOOD_1_1,250321,EDGEWOOD_3_1,1,Closed,Line,NO,0.00244,0.01577,0.0128,259.200001,259.200001,259.200001
4387,4388,210032,BERTRAM_3_1,210030,BERTRAM_2_1,1,Closed,Line,NO,0.0032,0.02206,0.02229,259.40001,259.40001,259.40001
4388,4389,190021,PAMPA_1_1,190025,MIAMI_1_1,1,Closed,Line,NO,0.01098,0.06216,0.03608,259.40001,259.40001,259.40001
4389,4390,111019,WALLISVILLE_2_1,111375,MONT_BELVIEU_5_1,1,Closed,Line,NO,0.014119999999999999,0.07224,0.019219999999999998,259.40001,259.40001,259.40001
4390,4391,160093,ALICE_5_2,160091,ALICE_4_1,1,Closed,Line,NO,0.0011099999999999999,0.00715,0.00118,259.40001,259.40001,259.40001
4391,4392,160090,FANNIN_2_1,160086,GOLIAD_3_1,1,Closed,Line,NO,0.00374,0.02659,0.02161,259.40001,259.40001,259.40001
4392,4393,110089,PALACIOS_1_1,110117,MARKHAM_1_1,1,Closed,Line,NO,0.01888,0.08111,0.03943,259.500003,259.500003,259.500003
4393,4394,180008,LAREDO_4_1,180017,LAREDO_12_1,1,Closed,Line,NO,0.00045999999999999996,0.0023899999999999998,0.004520000000000001,259.500003,259.500003,259.500003
4394,4395,260038,GRAND_PRAIRIE_10_1,260173,GRAND_PRAIRIE_22_1,1,Closed,Line,NO,0.00256,0.01226,0.0072900000000000005,259.500003,259.500003,259.500003
4395,4396,250246,CUNEY_2_1,250125,BULLARD_1_1,1,Closed,Line,NO,0.0049299999999999995,0.02278,0.00671,259.599996,259.599996,259.599996
4396,4397,260038,GRAND_PRAIRIE_10_1,260033,GRAND_PRAIRIE_7_1,1,Closed,Line,NO,0.00278,0.01486,0.00843,259.599996,259.599996,259.599996
4397,4398,111177,SUGAR_LAND_77_2,111176,SUGAR_LAND_77_1,1,Closed,Transformer,YES,0.0009400000000000001,0.029830000000000002,0.0,259.69998799999996,259.69998799999996,259.69998799999996
4398,4399,140349,AUSTIN_56_1,140352,AUSTIN_56_4,1,Closed,Transformer,YES,0.00197,0.0568,0.0,259.69998799999996,259.69998799999996,259.69998799999996
4399,4400,210067,ZEPHYR_1_1,210103,EARLY_2_1,1,Closed,Line,NO,0.00317,0.0212,0.01411,259.69998799999996,259.69998799999996,259.69998799999996
4400,4401,130016,ENNIS_1_1,130323,RED_OAK_9_1,1,Closed,Line,NO,0.008740000000000001,0.05176,0.036289999999999996,259.69998799999996,259.69998799999996,259.69998799999996
4401,4402,250244,CHANDLER_3_1,250245,FLINT_2_1,1,Closed,Line,NO,0.0020399999999999997,0.01038,0.00678,259.69998799999996,259.69998799999996,259.69998799999996
4402,4403,230037,SEALY_6_1,230061,ALLEYTON_3_1,1,Closed,Line,NO,0.00868,0.05557,0.02371,259.800005,259.800005,259.800005
4403,4404,270113,LA_VERNIA_3_1,270197,SEGUIN_8_1,1,Closed,Line,NO,0.00425,0.024480000000000002,0.02893,259.800005,259.800005,259.800005
4404,4405,140030,RED_ROCK_2_1,270059,ROSANKY_2_1,1,Closed,Line,NO,0.00463,0.01859,0.03732,259.800005,259.800005,259.800005
4405,4406,140017,DEL_VALLE_1_1,270065,PRAIRIE_LEA_1_1,1,Closed,Line,NO,0.01839,0.10069,0.03669,259.800005,259.800005,259.800005
4406,4407,180094,SALINENO_1_1,180105,ROMA_6_1,1,Closed,Line,NO,0.00318,0.02251,0.04311,259.800005,259.800005,259.800005
4407,4408,190133,PANHANDLE_5_1,190131,PANHANDLE_4_1,1,Closed,Line,NO,0.008409999999999999,0.03461,0.01648,259.800005,259.800005,259.800005
4408,4409,130009,DAWSON_1_1,230244,KIRVIN_1_1,1,Closed,Line,NO,0.02327,0.08979,0.055729999999999995,259.800005,259.800005,259.800005
4409,4410,250009,LINDALE_2_1,250261,LINDALE_4_1,1,Closed,Line,NO,0.0039,0.013969999999999998,0.00672,259.800005,259.800005,259.800005
4410,4411,270197,SEGUIN_8_1,270121,SEGUIN_6_1,1,Closed,Line,NO,0.00126,0.00778,0.01127,259.800005,259.800005,259.800005
4411,4412,120035,DEVINE_3_1,120038,MOORE_1_1,1,Closed,Line,NO,0.00426,0.026260000000000002,0.02632,259.899998,259.899998,259.899998
4412,4413,230186,CROCKETT_2_1,230187,PENNINGTON_1_1,1,Closed,Line,NO,0.0021100000000000003,0.01645,0.03288,259.899998,259.899998,259.899998
4413,4414,111189,CYPRESS_54_1,111206,CYPRESS_54_18,1,Closed,Transformer,YES,0.0007,0.050069999999999996,0.0,259.899998,259.899998,259.899998
4414,4415,150024,PARADISE_3_1,150423,BRIDGEPORT_3_1,1,Closed,Line,NO,0.00617,0.03437,0.0219,259.899998,259.899998,259.899998
4415,4416,180072,OILTON_3_1,180075,ENCINAL_9_1,1,Closed,Line,NO,0.0076,0.03551,0.01961,259.899998,259.899998,259.899998
4416,4417,150393,CRESSON_4_1,150054,CRESSON_1_1,1,Closed,Line,NO,0.00358,0.01976,0.0101,259.899998,259.899998,259.899998
4417,4418,170040,RANDOLPH_1_1,170055,ECTOR_1_1,1,Closed,Line,NO,0.00469,0.02404,0.01551,259.899998,259.899998,259.899998
4418,4419,230132,BRYAN_1_1,230289,COLLEGE_STATION_12_2,1,Closed,Line,NO,0.00364,0.02567,0.00645,259.99998999999997,259.99998999999997,259.99998999999997
4419,4420,260144,BEDFORD_3_2,260143,BEDFORD_3_1,1,Closed,Transformer,YES,0.0015300000000000001,0.05184,0.0,259.99998999999997,259.99998999999997,259.99998999999997
4420,4421,210301,BROWNWOOD_1_1,240190,BROWNWOOD_3_1,1,Closed,Line,NO,0.00569,0.03199,0.0082,259.99998999999997,259.99998999999997,259.99998999999997
4421,4422,240173,GOODFELLOW_AFB_4_1,240184,GOODFELLOW_AFB_10_1,1,Closed,Line,NO,0.00234,0.013130000000000001,0.01564,259.99998999999997,259.99998999999997,259.99998999999997
4422,4423,170461,TOM_BEAN_2_1,170036,TOM_BEAN_1_1,1,Closed,Line,NO,0.00487,0.02484,0.00732,259.99998999999997,259.99998999999997,259.99998999999997
4423,4424,160113,VICTORIA_2_1,160171,VICTORIA_5_1,1,Closed,Line,NO,0.0013800000000000002,0.00795,0.0067,259.99998999999997,259.99998999999997,259.99998999999997
4424,4425,210109,BUCKHOLTS_2_1,210104,DAVILLA_1_1,1,Closed,Line,NO,0.00299,0.01966,0.01316,260.100007,260.100007,260.100007
4425,4426,210321,BUCHANAN_DAM_3_1,210322,BUCHANAN_DAM_3_2,1,Closed,Transformer,YES,0.00243,0.05731,0.0,260.100007,260.100007,260.100007
4426,4427,230075,GIDDINGS_3_1,140037,GIDDINGS_1_1,1,Closed,Line,NO,0.00328,0.020980000000000002,0.00969,260.100007,260.100007,260.100007
4427,4428,210284,LAMPASAS_5_1,210041,LOMETA_4_1,1,Closed,Line,NO,0.00644,0.03283,0.03209,260.100007,260.100007,260.100007
4428,4429,190027,BRISCOE_1_1,190026,WHEELER_1_1,1,Closed,Line,NO,0.00659,0.03949,0.020069999999999998,260.100007,260.100007,260.100007
4429,4430,180118,OILTON_5_1,180072,OILTON_3_1,1,Closed,Line,NO,0.012490000000000001,0.05969,0.04384,260.100007,260.100007,260.100007
4430,4431,160018,ARANSAS_PASS_2_1,160186,ARANSAS_PASS_4_1,1,Closed,Line,NO,0.00086,0.00603,0.00212,260.100007,260.100007,260.100007
4431,4432,150106,PETROLIA_1_1,150351,SHEPPARD_AFB_2_1,1,Closed,Line,NO,0.01146,0.05951,0.01781,260.100007,260.100007,260.100007
4432,4433,240142,COLEMAN_1_1,240143,SANTA_ANNA_1_1,1,Closed,Line,NO,0.01132,0.059579999999999994,0.0148,260.2,260.2,260.2
4433,4434,230253,LOVELADY_4_1,230115,LOVELADY_1_1,1,Closed,Line,NO,0.00216,0.013219999999999999,0.04966,260.2,260.2,260.2
4434,4435,220059,COAHOMA_4_1,220031,BIG_SPRING_1_1,1,Closed,Line,NO,0.00733,0.03653,0.02955,260.2,260.2,260.2
4435,4436,120047,PEARSALL_2_1,120073,BIGFOOT_2_1,1,Closed,Line,NO,0.00525,0.021730000000000003,0.03437,260.2,260.2,260.2
4436,4437,230117,HEARNE_1_1,230125,GAUSE_1_1,1,Closed,Line,NO,0.00505,0.028010000000000004,0.0358,260.29999300000003,260.29999300000003,260.29999300000003
4437,4438,220208,ACKERLY_2_1,220227,LAMESA_2_1,1,Closed,Line,NO,0.00796,0.046380000000000005,0.014669999999999999,260.29999300000003,260.29999300000003,260.29999300000003
4438,4439,170021,COMMERCE_2_1,170502,COMMERCE_4_1,1,Closed,Line,NO,0.0033200000000000005,0.018940000000000002,0.00842,260.29999300000003,260.29999300000003,260.29999300000003
4439,4440,250062,HUNTINGTON_2_1,250058,ETOILE_1_1,1,Closed,Line,NO,0.0037600000000000003,0.02027,0.013909999999999999,260.29999300000003,260.29999300000003,260.29999300000003
4440,4441,160099,ROBSTOWN_4_1,160013,ROBSTOWN_1_1,1,Closed,Line,NO,0.00256,0.016280000000000003,0.00583,260.29999300000003,260.29999300000003,260.29999300000003
4441,4442,120180,CASTROVILLE_2_1,120189,CASTROVILLE_3_1,1,Closed,Line,NO,0.0040100000000000005,0.01989,0.01289,260.29999300000003,260.29999300000003,260.29999300000003
4442,4443,240184,GOODFELLOW_AFB_10_1,240188,GOODFELLOW_AFB_13_1,1,Closed,Line,NO,0.00196,0.01018,0.01287,260.400009,260.400009,260.400009
4443,4444,230230,COLLEGE_STATION_8_1,230229,COLLEGE_STATION_7_1,1,Closed,Line,NO,0.0031,0.014219999999999998,0.00621,260.400009,260.400009,260.400009
4444,4445,230088,RICHARDS_1_1,230113,NEW_WAVERLY_6_1,1,Closed,Line,NO,0.0041600000000000005,0.0218,0.02955,260.400009,260.400009,260.400009
4445,4446,150357,SHEPPARD_AFB_4_1,150362,WICHITA_FALLS_10_1,1,Closed,Line,NO,0.00247,0.01535,0.01171,260.400009,260.400009,260.400009
4446,4447,130029,TEHUACANA_1_1,230244,KIRVIN_1_1,1,Closed,Line,NO,0.00742,0.04376,0.03494,260.400009,260.400009,260.400009
4447,4448,150052,MILLSAP_1_1,150380,MINERAL_WELLS_6_1,1,Closed,Line,NO,0.0016899999999999999,0.008,0.02479,260.400009,260.400009,260.400009
4448,4449,230018,BURTON_1_1,230228,SOMERVILLE_4_1,1,Closed,Line,NO,0.00487,0.03438,0.01142,260.500002,260.500002,260.500002
4449,4450,110081,ELMATON_1_1,110084,ELMATON_1_4,1,Closed,Transformer,YES,0.0017699999999999999,0.0517,0.0,260.500002,260.500002,260.500002
4450,4451,210046,KEMPNER_1_1,210292,KEMPNER_7_1,1,Closed,Line,NO,0.00461,0.02265,0.00587,260.500002,260.500002,260.500002
4451,4452,200110,BROWNSVILLE_9_1,200104,BROWNSVILLE_7_1,1,Closed,Line,NO,0.00199,0.009609999999999999,0.00375,260.500002,260.500002,260.500002
4452,4453,180028,LAREDO_21_1,180018,LAREDO_13_1,1,Closed,Line,NO,0.00367,0.01967,0.01676,260.500002,260.500002,260.500002
4453,4454,230178,BUFFALO_3_1,230163,BUFFALO_2_1,1,Closed,Line,NO,0.00245,0.0149,0.02083,260.500002,260.500002,260.500002
4454,4455,260003,BRANDON_1_1,260012,MILFORD_1_1,1,Closed,Line,NO,0.00534,0.02891,0.00893,260.500002,260.500002,260.500002
4455,4456,150406,GRANBURY_7_1,150407,GRANBURY_8_1,1,Closed,Line,NO,0.0018899999999999998,0.01254,0.0043,260.500002,260.500002,260.500002
4456,4457,180007,LAREDO_3_1,180006,LAREDO_2_1,1,Closed,Line,NO,0.002,0.010329999999999999,0.0022,260.59999500000004,260.59999500000004,260.59999500000004
4457,4458,120105,VANDERPOOL_1_1,120519,RIO_FRIO_1_1,1,Closed,Line,NO,0.01171,0.07017000000000001,0.016130000000000002,260.59999500000004,260.59999500000004,260.59999500000004
4458,4459,260062,ARLINGTON_2_1,260073,ARLINGTON_6_1,1,Closed,Line,NO,0.0027199999999999998,0.01374,0.0057399999999999994,260.59999500000004,260.59999500000004,260.59999500000004
4459,4460,240119,LORAINE_1_1,240227,MARYNEAL_2_2,1,Closed,Line,NO,0.00842,0.0467,0.01619,260.59999500000004,260.59999500000004,260.59999500000004
4460,4461,150286,NAVAL_AIR_STATION__JRB_3_1,150200,FORT_WORTH_2_1,1,Closed,Line,NO,0.00303,0.01201,0.00975,260.70001099999996,260.70001099999996,260.70001099999996
4461,4462,270042,MOULTON_2_1,270097,MOULTON_3_1,1,Closed,Line,NO,0.00561,0.03596,0.0236,260.70001099999996,260.70001099999996,260.70001099999996
4462,4463,120090,FREDERICKSBURG_7_1,120077,FREDERICKSBURG_1_1,1,Closed,Line,NO,0.00471,0.027469999999999998,0.0114,260.70001099999996,260.70001099999996,260.70001099999996
4463,4464,250091,SCROGGINS_1_1,250076,PICKTON_1_1,1,Closed,Line,NO,0.00345,0.02519,0.00733,260.800004,260.800004,260.800004
4464,4465,150393,CRESSON_4_1,150394,GRANBURY_4_1,1,Closed,Line,NO,0.0038399999999999997,0.023459999999999998,0.0139,260.800004,260.800004,260.800004
4465,4466,250011,BEN_WHEELER_2_1,250327,BEN_WHEELER_4_1,1,Closed,Line,NO,0.00489,0.02648,0.02487,260.800004,260.800004,260.800004
4466,4467,180037,REALITOS_1_1,180144,BRUNI_4_1,1,Closed,Line,NO,0.01718,0.07968,0.01955,260.89999700000004,260.89999700000004,260.89999700000004
4467,4468,250203,TYLER_6_1,250224,TYLER_13_2,1,Closed,Line,NO,0.00159,0.01199,0.00588,260.89999700000004,260.89999700000004,260.89999700000004
4468,4469,160009,PORT_ARANSAS_1_1,160155,PORT_ARANSAS_2_1,1,Closed,Line,NO,0.00571,0.025480000000000003,0.013640000000000001,260.89999700000004,260.89999700000004,260.89999700000004
4469,4470,120191,KENEDY_1_1,120195,KENEDY_2_1,1,Closed,Line,NO,0.0038299999999999996,0.01925,0.02671,260.89999700000004,260.89999700000004,260.89999700000004
4470,4471,260076,MANSFIELD_5_1,260133,LILLIAN_4_1,1,Closed,Line,NO,0.0033799999999999998,0.024,0.027160000000000004,260.89999700000004,260.89999700000004,260.89999700000004
4471,4472,150003,HARROLD_1_1,150004,HOLLIDAY_1_1,1,Closed,Line,NO,0.009290000000000001,0.049839999999999995,0.03092,260.99998999999997,260.99998999999997,260.99998999999997
4472,4473,230176,GROESBECK_3_1,230156,GROESBECK_1_1,1,Closed,Line,NO,0.00389,0.016880000000000003,0.018340000000000002,260.99998999999997,260.99998999999997,260.99998999999997
4473,4474,120402,SAN_ANTONIO_54_2,120401,SAN_ANTONIO_54_1,1,Closed,Transformer,YES,0.00183,0.04224,0.0,260.99998999999997,260.99998999999997,260.99998999999997
4474,4475,120050,DILLEY_2_1,120047,PEARSALL_2_1,1,Closed,Line,NO,0.00511,0.0245,0.00933,260.99998999999997,260.99998999999997,260.99998999999997
4475,4476,230061,ALLEYTON_3_1,230071,COLUMBUS_2_1,1,Closed,Line,NO,0.00366,0.0205,0.02815,261.100006,261.100006,261.100006
4476,4477,140025,PAIGE_2_1,140013,PAIGE_1_1,1,Closed,Line,NO,0.0036899999999999997,0.0241,0.01976,261.100006,261.100006,261.100006
4477,4478,130010,BARRY_2_1,130307,ENNIS_4_1,1,Closed,Line,NO,0.004070000000000001,0.02877,0.06922,261.100006,261.100006,261.100006
4478,4479,170497,ROYSE_CITY_5_1,170025,ROYSE_CITY_1_1,1,Closed,Line,NO,0.00195,0.00948,0.00278,261.100006,261.100006,261.100006
4479,4480,150364,HOLLIDAY_2_1,150358,IOWA_PARK_4_1,1,Closed,Line,NO,0.00446,0.023180000000000003,0.02364,261.100006,261.100006,261.100006
4480,4481,220057,FORSAN_1_1,220182,FORSAN_6_1,1,Closed,Line,NO,0.00507,0.02361,0.009340000000000001,261.19999900000005,261.19999900000005,261.19999900000005
4481,4482,240190,BROWNWOOD_3_1,240098,BROWNWOOD_2_1,1,Closed,Line,NO,0.0034100000000000003,0.02078,0.00524,261.19999900000005,261.19999900000005,261.19999900000005
4482,4483,111383,GALENA_PARK_23_1,111384,GALENA_PARK_23_2,1,Closed,Transformer,YES,0.00148,0.037219999999999996,0.0,261.299992,261.299992,261.299992
4483,4484,240063,TYE_1_1,240154,DYESS_AFB_3_1,1,Closed,Line,NO,0.00848,0.0285,0.00864,261.299992,261.299992,261.299992
4484,4485,150010,WHITNEY_1_1,150365,WHITNEY_2_1,1,Closed,Line,NO,0.00262,0.01542,0.006999999999999999,261.299992,261.299992,261.299992
4485,4486,270075,CUERO_3_1,270088,CUERO_6_1,1,Closed,Line,NO,0.0012699999999999999,0.00899,0.00588,261.299992,261.299992,261.299992
4486,4487,190060,SUMMERFIELD_1_1,190070,SUMMERFIELD_2_1,1,Closed,Line,NO,0.008329999999999999,0.045860000000000005,0.02175,261.299992,261.299992,261.299992
4487,4488,120258,LACKLAND_A_F_B_6_1,120260,LACKLAND_A_F_B_7_1,1,Closed,Line,NO,0.0028899999999999998,0.01746,0.00539,261.299992,261.299992,261.299992
4488,4489,120033,DEVINE_1_1,120035,DEVINE_3_1,1,Closed,Line,NO,0.0035,0.02195,0.01615,261.400008,261.400008,261.400008
4489,4490,110597,CYPRESS_35_1,110966,HOCKLEY_6_1,1,Closed,Line,NO,0.0049,0.02752,0.029230000000000003,261.400008,261.400008,261.400008
4490,4491,120065,CHRISTINE_3_1,120466,CHRISTINE_4_1,1,Closed,Line,NO,0.0007099999999999999,0.004079999999999999,0.00125,261.400008,261.400008,261.400008
4491,4492,150401,ALEDO_7_1,150074,ALEDO_1_1,1,Closed,Line,NO,0.00175,0.00865,0.00762,261.500001,261.500001,261.500001
4492,4493,180041,FREER_2_1,180051,COTULLA_1_1,1,Closed,Line,NO,0.01347,0.08718,0.058870000000000006,261.500001,261.500001,261.500001
4493,4494,180017,LAREDO_12_1,180005,LAREDO_1_1,1,Closed,Line,NO,0.00063,0.00318,0.0030600000000000002,261.500001,261.500001,261.500001
4494,4495,230173,MARQUEZ_1_1,230258,DONIE_3_2,1,Closed,Line,NO,0.00674,0.04716,0.016569999999999998,261.599994,261.599994,261.599994
4495,4496,150010,WHITNEY_1_1,210324,WHITNEY_4_2,1,Closed,Line,NO,0.00481,0.0225,0.007509999999999999,261.599994,261.599994,261.599994
4496,4497,200060,EDCOUCH_1_1,200089,EDCOUCH_2_1,1,Closed,Line,NO,0.00251,0.015390000000000001,0.0043,261.599994,261.599994,261.599994
4497,4498,130159,ADDISON_7_2,130158,ADDISON_7_1,1,Closed,Transformer,YES,0.00137,0.04117,0.0,261.599994,261.599994,261.599994
4498,4499,120195,KENEDY_2_1,160082,PETTUS_1_1,1,Closed,Line,NO,0.00503,0.029189999999999997,0.02195,261.599994,261.599994,261.599994
4499,4500,110432,WEBSTER_1_1,110553,WEBSTER_9_1,1,Closed,Line,NO,0.00116,0.00867,0.0037600000000000003,261.599994,261.599994,261.599994
4500,4501,170060,WOLFE_CITY_1_1,170077,PECAN_GAP_1_1,1,Closed,Line,NO,0.00658,0.040369999999999996,0.03161,261.599994,261.599994,261.599994
4501,4502,190024,ESTELLINE_1_1,190033,WELLINGTON_1_1,1,Closed,Line,NO,0.015590000000000001,0.0814,0.03148,261.70001,261.70001,261.70001
4502,4503,200152,LA_FERIA_4_1,200147,LA_FERIA_2_1,1,Closed,Line,NO,0.004229999999999999,0.02316,0.00418,261.70001,261.70001,261.70001
4503,4504,160296,BLOOMINGTON_5_1,160117,BLOOMINGTON_2_1,1,Closed,Line,NO,0.00108,0.007659999999999999,0.00146,261.70001,261.70001,261.70001
4504,4505,270055,MARTINDALE_1_1,270092,LOCKHART_3_1,1,Closed,Line,NO,0.007359999999999999,0.03385,0.0149,261.70001,261.70001,261.70001
4505,4506,240177,KNICKERBOCKER_5_1,240178,KNICKERBOCKER_6_1,1,Closed,Line,NO,0.00297,0.01655,0.05482000000000001,261.800003,261.800003,261.800003
4506,4507,110085,BAY_CITY_1_1,110135,MARKHAM_2_1,1,Closed,Line,NO,0.00526,0.030780000000000002,0.01461,261.800003,261.800003,261.800003
4507,4508,140018,DALE_1_1,140019,CEDAR_CREEK_3_1,1,Closed,Line,NO,0.0051,0.02562,0.00925,261.800003,261.800003,261.800003
4508,4509,180064,EL_INDIO_2_1,180069,EAGLE_PASS_3_1,1,Closed,Line,NO,0.0064,0.03694,0.02274,261.800003,261.800003,261.800003
4509,4510,130033,TEHUACANA_2_1,130334,WORTHAM_2_1,1,Closed,Line,NO,0.00293,0.015780000000000002,0.01814,261.800003,261.800003,261.800003
4510,4511,150168,RIO_VISTA_3_1,150014,NEMO_1_1,1,Closed,Line,NO,0.01051,0.04571,0.03042,261.899996,261.899996,261.899996
